string,selectivity
EIADI,1
OSSEFPO,1
BEENA,4
ULTERGE,1
EKOOIJ,1
ANAVENTI,2
LOMBET,1
SOLOUNIA,1
JADEVE,1
MIETZNE,1
IDDEHEDE,1
LESFR,3
TPALAN,1
UMAKULOV,1
GOSINO,1
FISHGO,1
CUROV,2
SEANGE,1
ONGSTROM,1
DENNISON,26
BUTTERMI,2
NNASEI,1
AZANZ,1
JWANTI,1
BJINSK,1
AFFATO,1
DERRAIN,2
RSWA,6
SIMUR,1
BUDKEYEV,1
CHAIYAB,1
EXYS,1
SCHREHAR,1
PIHIL,1
ERPHILLI,1
KUWAY,3
FLAUBE,1
KKINI,4
TOUSIA,1
RTPO,1
VOIGHTS,1
FITOUSS,5
ASANDROI,1
FILISTE,1
MARANHA,1
NGERID,2
SSIMOBER,1
EBATR,1
ACION,26
CKKL,3
JELIE,2
SIECZE,2
POUM,5
INGEVA,1
CARLETON,13
EELIGER,1
ROSENTB,1
SUEHER,1
EULALI,8
CULINA,1
SCUDIERO,1
LMOHSEN,2
RIESENF,1
IOROVICI,1
KROBORTY,2
VERDLI,1
REGATT,1
VOLTR,1
GECHURI,1
ANAGO,12
VAGGELIS,4
AIBEGO,1
LBAB,4
BLASCY,1
SKYTILSC,1
NOMIKO,4
BERYOZKA,1
EWISTON,2
KIECGU,1
COLLVE,1
BUCHANE,1
DURIO,1
JTABA,6
MAROUANI,2
ARANJAPE,2
CORIAZE,1
TFFLIN,1
TEFOP,2
CHAOW,1
CORDAS,1
RUEHYL,1
JACKSONS,1
NIDERFF,1
DDIBROWN,1
PINAWAT,1
PFLA,7
AUVEAU,6
ARPARIAN,1
MACCLEL,1
AVRAKE,1
ANIZO,2
HENKI,4
APKOR,1
VNAU,1
HEURLE,1
EMCG,1
LDERGHEM,1
PELTOM,4
SCHWENIN,2
EIERGR,1
NIRBA,2
GLOVAN,1
OLOSKI,4
HECCH,2
RUBOV,3
SBERGE,82
VONCIEL,1
ANARES,6
SOLTY,8
ATIPUN,1
ANAVOGLU,1
AMPITSC,1
REUND,28
LAQUIN,2
NKERHOFF,5
IELBERGE,1
EILHAMME,1
TAJIAN,1
RRIQUE,2
RBASOV,2
IANCLAU,1
KRANIDAS,1
OMMADOSS,1
USLA,81
MCCAT,1
INALSIN,1
GORDE,16
SOTOIKE,1
LYNVA,1
DAGUINOT,1
ZNANTER,2
TENTACL,1
OLGOVA,1
APUA,18
ATEJDL,2
INGBLANC,1
LINDIE,1
ISENKR,2
HDEVA,6
ROKOW,2
LLROOM,1
XEEVNA,1
VLIMIT,1
ORFNEUM,1
IELISZE,1
NGJULA,1
NAVAH,1
HORIK,13
ELSDTT,3
NARCELL,1
PLCIDO,3
JONATH,1505
MIIR,3
FROHLICH,3
TRANGER,6
WIFTG,1
DOORNBE,1
OLTHU,6
SHREBA,1
LAUFENBE,2
ARCUSO,2
MUELLE,91
SCANDO,5
HALVARJ,1
LEKM,3
RUGOS,1
LLYJANE,2
UYIN,11
ZHP,2
ERBENYOV,2
DIPAY,1
ENHITZE,1
UNSANGL,1
SAMAV,1
HAKHANI,2
ANBERTRA,1
MPLY,1
MEYDE,2
LEINEG,1
RABAGOBE,1
ALAGYI,1
URNILL,1
KURBAH,1
CHULTES,5
MPTI,2
EYNCKE,2
NGWAFO,1
QUEZ,707
LIEGEOI,1
DECKI,10
AUFFMANN,10
HUNSHI,1
USLAW,17
PETTIT,20
SRAMIR,1
AFWAN,1
AKTAR,7
GALLA,313
LAUBRE,1
ISTERHE,1
TVIRB,1
BAIRDHIC,1
INSTRUC,3
SIGOGNA,1
SCPO,1
BROKHOT,1
TIBALIZ,1
ENACQUIS,1
ELVAND,1
WHITMIR,3
SWEAT,10
RANDJAC,1
SHEPTU,1
ALKAZEM,1
TTENIE,1
ZGI,43
SYUKOV,2
DILORE,11
GHARD,11
NDINELL,5
RITPANSU,1
OLDTHOR,2
GWODHADE,1
ERSHOWI,3
USKOP,3
AGNEY,12
RISWAL,4
AHLIFA,1
PASCHKOW,1
ANBART,3
MARUTHIR,1
LITTGER,2
ABANDH,3
MAGAV,2
SJIR,1
ELCYN,1
GRAOV,1
LUBEN,6
LNS,12
JATOV,15
TIERH,1
HUKWUJ,1
ASBER,13
CKERRI,1
CHOPS,4
DERSE,308
IUODERIS,1
ESSEND,6
NCHEK,3
TRYSZOW,1
DIAF,3
YRTA,1
BERGTOP,1
ENOSKI,1
BUGADZ,1
OROZHU,1
USERB,1
ORYUN,1
MAYSOON,1
URGSTA,4
MEWSH,1
TERREROS,2
HARTOON,1
ADEAS,2
ANPRAS,1
FERNANSU,1
RNAGH,10
JONGHEO,1
RONCOL,1
RABOIKOV,1
ARAKZ,2
USLAUGH,1
SSANZ,1
MEDAGLIA,1
KLOVE,1
KSZ,10
ZAPELL,1
RNIGO,1
DOTLAC,1
GIRDLER,4
RISTIZBA,2
THEOBOLD,1
ILUP,1
KUTNA,2
NYQVIST,2
UMVAKI,1
ALNA,21
TADROS,3
ZTEJ,8
PHEB,2
RIELL,480
LIDIR,2
EERL,25
ELITSEV,1
OLIMECH,1
VAHERI,2
PLETONFR,1
IRZULIS,1
ASHOV,19
IERFRA,6
FRANOISE,140
AKINY,3
ODHAR,10
CAPSH,1
IRIPP,1
OJAPPU,1
DERFE,9
BRSSLER,1
TERGRIN,1
ONIAI,1
ELLSMIDT,1
ANITONIA,1
KINPA,3
MEZRIC,1
TALUOMA,1
TAURU,7
BROGHLIS,1
JOBLING,3
ISHANLAL,1
GANJAMA,1
HALAKE,1
ENWER,4
WLATTM,1
IGHEI,2
IBICCAR,1
IFALL,1
OSHPANJ,1
AKIHIK,16
AMBRAIC,1
MALATJ,1
AVYDOVA,2
DUPONTE,1
OCKNOW,2
INKEU,1
BASJE,1
ICCIAR,19
AZUNGU,1
TESCEK,1
LEOLOG,4
OLIFFE,1
ADWAL,3
NFOROS,1
SZOMIRS,3
BOLIN,24
EPOTREBN,1
HAMBUSWA,1
MASCELL,2
DREOTT,7
LOONS,1
ALADASSO,1
ARIANO,160
ZANKI,1
TAVAKKOL,3
UZLARIC,1
RINOFF,5
RBIST,1
BUCHWALD,2
TARP,14
TOBAU,1
ENDHAUSE,1
MCNAY,5
SHERGILL,4
FISENIC,1
KOBSAR,1
ORONKIE,2
ADULOVIC,5
ENASKI,1
GUSAT,1
RFOROUGH,1
IDGEON,7
MAKOWK,2
RINKMEI,1
GOODB,4
LALOV,7
BACAC,1
APANTO,3
KASO,27
LEMBAS,1
BEAKY,1
JUAMPI,1
KRASH,3
ENOA,9
GISILAO,2
MALOCCO,1
BOJRQ,2
POLANSK,11
BAO,62
LAIHON,1
UTHANA,2
NSFORTH,3
CHANDELE,1
ELLHAA,1
TAMATOG,1
SCHIRR,6
BJETIVO,1
MCCANNO,2
ISTIAN,1880
LTINKAY,1
ORMEY,3
PPELG,3
IPHANI,1
GEVAN,1
RSFEL,4
USBR,4
BUFFL,1
LIATSKOS,1
AGNANELL,1
KSBAUM,3
ARCHELL,8
SUBY,2
OYCA,1
KIEND,2
HERODO,1
TUSK,7
EZAGHOL,1
ENELDER,1
GALLEA,3
DREATTA,2
ONOTT,2
ELHTTE,1
GSHAM,1
AYSUWA,1
KORAH,1
REGEI,1
INOKUMA,1
WADANT,1
ANNALIIS,11
OUHTI,1
KESTUTIS,1
YNASSIEU,1
AJW,7
GELBACH,8
RZILLI,5
EEDOM,9
LVEBAKK,1
CALMET,3
PEICHUN,1
LAPUPPE,1
LLANDTAM,1
INSILVA,1
PEGAMO,1
MUSTIN,2
CMARAM,1
REJOSE,1
ZJAVIER,1
HOENHOF,1
EYNC,3
OSTOVAY,1
GOLDFINE,4
ARBUPHO,1
ARGOWSKY,1
AUGUCE,1
BHATAV,1
RUMHOF,1
VORGINA,1
SHEHADI,2
NDMOLIN,1
ORTHOUT,1
NATAWU,1
ULAXIDIS,1
KNUDSE,55
OUGES,1
IXIC,1
ONART,3
UMURTI,1
PELLINI,6
ZANV,2
SPURLOCK,11
RINOVS,2
TAUSKA,1
BERRUETA,2
OKOLCEVA,1
ORJEN,1
GLESENE,1
SUDHI,22
OUANEN,1
OVHA,14
SILLIKE,1
ORCIGL,1
MARGET,5
OLLOSS,1
EINANDE,1
RATEDE,1
HAWCR,4
UHMI,3
ITZHO,1
GUAZZ,7
LONVEL,1
CAGU,2
ELOTP,1
HACKLEMA,1
CHAIKAE,1
ILDEL,1
RAFIO,3
EBORIA,1
ROHRB,9
ESSENDRU,1
RCELLES,5
NDJAITA,1
INDSW,1
RISCIONE,3
SUKI,117
GGERTSS,2
NHEEDE,1
LEYJ,5
OTHR,10
NIGOVI,1
HAIANE,2
AWKN,1
ARLUCC,7
OWOO,10
ELLERMO,1
BADANIC,1
ULERB,2
NKVOR,1
TERFLOOD,1
RANCEN,3
RGAV,4
TCHERIAN,2
GERARDS,1
KULPYTE,1
GODBOLT,2
GHADD,4
IANGF,2
NKAZ,1
JUTTET,1
OFY,13
JONJER,1
BELCULFI,1
LAMPERT,9
OGEORGE,3
AMOYLE,1
OMANIV,1
MARKSM,1
OUFFL,1
ODSESSRU,1
IGMATULI,1
OUHNIK,1
HWEITZ,18
SCHUMAKE,3
ALVEAU,3
LBOIM,3
ZIEDZIC,2
BEYK,3
ENSBERG,12
FOGARTY,14
PAINE,45
SHAFIKA,2
NGENHOVE,1
BOLLAND,6
ELOTHA,1
AKAYUKI,48
SCHATZK,2
TUZZOLI,1
JALISC,3
MOYU,15
ALASAL,1
JOONYE,1
ESCALA,32
IAPOET,1
OGAGNO,1
AURENCET,1
NISYA,8
PRASANTH,1
IDOVSKA,3
EMELID,1
ETHERSO,3
JNIEM,1
LEVIO,2
AUBENEC,1
NORDAL,1
RDAGARA,1
ASBELL,2
CAMARTI,1
OSHEVEN,1
ETOPETRI,1
SANTCHI,1
RAHUET,3
NIGAS,1
INJA,27
EIDST,1
ATTERSO,232
HANNELL,11
TURNBO,2
JOUST,1
PPENTRO,1
KIKORAY,1
KLEBERR,2
SOORANI,1
ATOV,113
ERNALIZ,2
EITOUN,5
ULTAIN,1
MMOUR,1
LLOWTA,2
MURAJAM,1
NTER,1343
KESHKA,1
EDAK,12
IGFHFIL,1
BALVANE,1
GRIESELL,1
NOCCIOLI,1
LEAHA,1
ADZINSKI,3
NACKWE,1
FLTSTRM,1
ETGRAVEN,1
ECTRONIC,1
ANDOVSK,4
EXAVI,1
GSPA,1
KUBALO,1
ENPON,1
SEONGGYO,1
HOCKRI,1
TZAUE,1
DOGARU,2
YMKOSKI,1
KATZK,3
SPAGNOLO,5
LEYLORAN,1
HMIEDTO,1
LABANOV,3
ALLEGR,29
OLTHUY,1
PODKRAJ,1
UDTHAYKU,1
DEGO,10
IRGENMOL,1
SHYOVA,2
KALETSKY,2
SHARPE,61
ZEGE,9
KHVERDY,1
ROLAGI,1
URGMEIE,1
MONCIA,1
AKINOBU,2
OLAHEL,1
EREGRIN,8
LPINSK,1
WNLIN,1
IWOWSK,1
ALLMITJA,1
ANDELOS,2
VIDHATE,1
ELDPA,2
STOTTDES,1
YELTSE,1
CLIPP,4
MEGASO,1
VOGELLI,1
HERINS,1
AMELINCK,2
EFOOSE,1
OROKOVOV,1
ATKINSON,96
ICHIN,60
ISONPOOL,1
ENTXAK,3
BENSEM,1
ILIOTIS,4
TKAKALI,1
KUUSNIE,1
ZEKR,2
CUPPA,1
VELVICK,1
ONKER,11
GNEZ,5
STAFU,1
AGOSTERA,1
LEEBAGGL,1
UBILLO,6
SOORM,1
MIJTSE,1
NKERS,20
THELLU,1
IPTUS,1
DALPI,1
SSEMEN,1
AYEHU,3
DEMAND,1
GRILIN,1
FERDAL,1
RDEBRA,1
ELBOVO,1
XIOLA,6
LEIGHMA,1
IPPORA,3
EIGHIL,1
IDENOB,6
WRIGH,655
RADWI,2
LOMCHEN,1
THOLOMUS,2
DONIELLE,1
IGUERN,1
KOTOPOUL,3
RUTCHY,1
AILM,3
JOSEFINO,2
SMITHLI,1
AGNI,164
ERNESTOS,1
RBIZTO,1
AIORINO,4
AUSFELD,1
PULFR,1
ARIYI,1
COVER,32
RANDAI,1
WULFF,17
ROWNOR,1
EDDIKI,2
ONGSHO,1
RKOBE,1
CHTEL,39
HOCHEPIE,1
MUSSASS,1
ILJAM,4
IERZOSKI,1
TENTTAVE,1
ZAMMA,1
POTTERIE,1
KALLAYAN,1
RVATIS,1
SHAMROCK,2
NATZE,1
KUYPER,3
RENAM,1
PHENS,235
CIBAB,2
GERTUN,1
OLAYEF,1
DOZAMO,1
SKOVITS,3
CONNLE,1
MACKLER,2
AMMINTIN,1
OODIW,2
TETSUJ,6
UKULOVS,1
ERKOHLS,1
SANJEE,20
BBAM,2
PISONER,1
RDSTEDT,1
VIDESCU,1
ERINGOL,1
DOMEA,1
NFURTH,1
RJADCE,1
ISTIDO,2
VISLEWIS,1
NEXI,2
RIEALINE,1
TINOL,5
FTHYMIOS,1
THIENAP,1
HITZLSP,1
BENEZECK,1
HANKST,1
TADIWIRJ,1
USTPLEU,1
ATACILO,1
ROGRI,17
HIMADA,24
TRIGKAT,1
MACIEJEW,9
HANTT,1
ORKIDI,1
MERSEB,1
OCAURO,1
TKERNSS,1
CONTIERE,1
HARTON,26
YMARFAI,1
ASTAOP,1
ARCADIA,2
SCHWRZLE,2
MALECEK,1
ASTRIOT,3
SCHEAUX,1
THAUPT,5
MAASIK,2
SACEANU,2
VYACESLA,1
NJIO,1
LEBICANI,1
GERIT,7
WEGHE,4
YRFS,1
MORSC,4
AJID,45
REPPA,1
APURI,2
CHELTON,3
UARFO,1
ONODA,8
RAYMERBR,1
STENTHA,1
ALIGHOLI,1
CERRAT,10
IGFIN,1
ENERUS,3
RIVANCAN,1
EISBRA,1
ZENKNE,1
MACQUA,2
RACCLARK,1
RJUNE,1
NDGE,6
LNIN,12
MOURITZE,1
ESMEE,2
EHOCKI,1
HENGHSU,1
OGEMDI,1
LPHWIL,1
NOFRIN,1
DELAAZI,1
SALEAH,1
RRINGTON,258
JALYA,1
KROGSGA,4
ESTRINGE,2
ERPERE,3
DEBOA,1
LITVINT,1
ZNAIDE,1
ERTLAK,1
EPUBLI,2
BOHD,17
MIRAMI,1
ZIGMONTE,1
VICARELL,1
OZOLS,1
LINDHORS,1
FROUKJE,3
KOPIRO,1
AJAYI,1
CHAUNCE,21
WAHRMA,3
OLFI,62
OTIHO,1
YOTSANU,1
IASHELTO,1
REGERNI,1
ARRAK,3
MANDINAS,1
PACCELL,1
EQUINA,1
EZEMBEEK,1
DERRODR,1
LIAKOUDI,1
MREN,7
ALLAIGH,5
ANDJEAN,2
BURHAM,1
OLGEN,1
BRADLAU,1
REBRES,1
RIAREGIN,1
UMYAM,1
ERTEL,55
ALDIRON,1
CHRONOPO,2
CHERIY,1
ESOUZ,7
LIDERMA,1
KOSTEIKK,1
USUNOSE,1
MISAILOV,1
AJNUTDI,1
TERHUIS,8
MADALYN,8
UERITE,69
NOISALFR,1
DULLE,8
SCHAUBMA,2
TAHOU,1
SSED,3
RPHIR,1
THOUX,1
ASAMASSA,1
ADJEMIN,1
ASHAHI,2
EHITCHI,1
ARQIB,1
ORAWIE,2
SUBBAIAH,1
HRAJY,1
SATTAR,7
HELMIK,1
OOLIVAR,1
AUNDRE,4
TOUKKA,1
KERTSCHE,1
SHARTM,1
HECHLA,1
KIRSHNE,3
SHPRE,3
BOAL,4
KIEKEBUS,1
MARZEN,8
EEGREE,1
WELLSLEY,1
CYZYK,1
PARTLA,4
ASOPACH,1
DYF,3
SMANOG,2
OCENS,1
LILLEBY,1
SOLIMENO,1
UNVOLD,1
ITSUKUN,2
ASRAWALA,1
MBURKAR,1
ERVED,3
ODBUSTER,1
TAKAHAMA,2
KJERPING,1
ALESZ,1
RONAKIS,1
AIEMN,1
GUIVA,1
OLODKO,2
BELSK,7
ODDIO,1
UPOULLO,1
MBADJIA,1
OLAYEVIC,1
OCHTEFE,1
LVGREE,1
VENNC,2
PELAER,2
RANFLO,1
PREOBRA,1
ILCULL,1
MANDAW,2
YERZH,1
SJIM,1
ISWORT,1
IVKAH,1
OLLAF,1
NERDUTT,1
SWIETLIK,3
DUIBHE,1
LOEGH,1
CZYPI,1
SEKEL,3
PIOTROWI,1
RNALIA,1
EMAEST,1
UGLASB,1
NUUTT,3
UTHWINTE,1
HULDA,3
LYONH,1
ROADKN,1
DOREAN,1
RANGASA,1
RTSHONN,1
UKELA,2
ZAMATH,1
LUCERNA,1
SRISU,3
AUKNIGHT,1
ERGHET,3
OCEVIC,3
RABUC,3
RMASSER,1
UMT,16
RUMWIEDE,1
ATELKADY,1
HIALUNG,2
NRABAL,3
MUNAND,1
YPK,4
KINWAND,1
IRIZA,21
KADAI,5
UAKU,1
COGLIESE,1
DXPER,1
HENSE,20
GRASSBE,3
PLAUENST,1
EGHISH,1
HNANUNNU,1
USZCZAK,9
SVANSTR,1
UONTEM,2
KILLBLA,1
ZINMA,3
USCADER,1
GOUNDO,1
HESTNU,9
WINZENT,1
OKICK,2
APLINGER,1
MAHAVIR,1
RNME,6
IMATSAK,1
ZARRABI,1
ONSKY,45
KRODA,1
LORBO,1
MARLH,1
MMELMAN,11
WALTJE,1
SARFRAZ,1
NORFO,4
ANALDANA,1
KARIKO,1
KLYMKO,1
ALINCHE,1
ANTIENI,2
BHAYCHA,1
TMANI,4
VSIVADZ,1
BOUFFIN,1
LDANOW,1
SEULEYV,1
PHROD,1
STOULA,3
DEMELL,5
TAKLI,2
RANIERO,2
RUCNY,1
URANYDJA,1
UILIC,7
LANDHEER,1
MFEB,1
AMSLI,1
DZIALIN,1
TUCCIN,1
ASSERS,2
ROD,2873
JDANOV,2
DHAPATEL,1
CAFUER,1
RDBENA,1
SOSID,1
ROBERI,1
FSDOTTER,1
TANTICEL,1
NAMEU,1
JONATTH,1
STOCHIT,1
QADARSIH,1
MCNEILLA,1
AMENOMOR,1
EDJANE,1
LIEBERG,1
NORTHOVE,4
AJOROV,2
PPENHOFF,2
HELHAEU,1
MYJAM,1
LUDZINS,2
CZINKOT,1
KOVNI,2
INWILL,1
MENHOV,2
HEMLER,1
LIZEIH,1
MIKINA,1
CALDEW,1
GYHAZI,1
NGARARAJ,1
BALADH,1
ABDUA,1
ORAJIRO,1
CHAENE,1
KEHO,16
KOMRK,1
WEIMANK,1
ACARRA,2
ASTIVIO,1
SCHOUTE,6
DBURYARA,1
SIEDLE,4
KALMB,3
DDZ,2
ADARAJ,3
LISARIO,4
TSJENS,1
ONGSTOCK,1
PATEG,2
GOPU,2
SHKURA,1
MOLOTTI,1
NVEIG,4
ECTABL,1
NAMKULA,1
AVOUST,1
URIANOV,3
VERCRAF,1
YANZH,2
MILHOU,4
OLIVERV,1
MONTMOLL,1
RAGTSM,1
NORTHC,5
HNENGOLD,1
REIZES,1
APRASHAD,1
BARTCH,1
AINWR,22
ADUVKOV,1
TINOTT,2
DYEA,7
CAMOBRE,1
ICHEHE,1
ARBATANY,1
AKHNYEV,1
TELMANSV,1
WILLBRAN,1
EGOWA,1
INBRUNE,1
EGEYTH,1
TALERNGS,1
AUTREM,3
LLIALTI,1
ETAPPA,1
OVOVA,2
DOUGLI,1
ILOYEV,1
BOONMALE,1
CHAOJEN,1
KRYWSZA,1
LAITIP,1
MACSWEE,2
CHEINHA,1
SHAKEYEV,1
ORZENI,3
FOUAD,14
HIAN,225
CLAYSO,1
ASSOVSK,1
OUFON,1
NIZIKEVI,1
SNINA,2
TZSCHMAR,3
LSHAKO,5
GUIAGARA,1
SSULLIV,1
PHENI,8
ITTYMKI,1
SENSTOC,3
RIKSON,18
HALLGU,1
ARBASE,1
UKASSER,1
TOYAROV,1
LIZARAN,1
OTORIOUS,2
NTOSHA,1
TANINO,2
PONCOV,1
LIENE,9
EHNI,13
ESTREGAN,1
BRYNLI,1
RCHINOUX,1
GLADWE,2
ANUNCIAO,1
DICKBA,1
AHRINA,1
OPROJECT,1
RETSEDEM,1
BOWREY,1
FUNT,2
INMUR,1
AMBY,15
PODS,4
LAKALPU,1
YZGA,1
OUSSEIN,2
SHRIBER,2
AVONJ,1
HOJR,1
AUDEJU,1
EDESA,2
ERBC,4
SOKANTTI,1
BUONTE,2
OPHAL,2
TOMATSID,1
GNOINSK,1
ROWJAS,1
MARGY,3
LEFKO,14
RSONNE,4
NIUC,5
GUYP,2
GONSHI,1
IZONTA,1
VIKLU,2
KOZB,2
HEELIS,1
NGSGAA,4
VOSECCHI,1
EINHAGE,1
KOUTOUZ,2
UTTILL,1
KOKLIN,1
TEVANO,10
ROFTS,11
SREEMOYE,1
LYKIARD,2
WIANC,1
ICGO,1
RUMFORD,1
ENDSC,2
OENEISE,1
AKANTAL,1
OCHOBAN,1
TENKAPEL,2
ENTH,229
PALOMEQ,2
THUM,27
AZBEGAE,1
LCOCKSON,1
ARAOLANI,2
ZOMU,6
KZY,2
SQUIROL,1
HIYAST,1
NEBI,13
ZLB,1
RONGAR,2
UARNERA,1
NNUZZO,2
BERGFI,1
OSERAN,2
RTHWEALT,1
NAYY,6
ADYG,1
GENIOS,1
SHADDEN,1
WRAMI,1
EEMANFOX,1
COELL,6
ERZEJE,3
IZUSHIM,12
LAMBERGE,1
SHAYEVYC,1
LETE,67
NGJE,12
SNARIT,1
HEYWI,1
SOUCHES,1
KENISTON,2
ANGEET,13
REISSNER,1
FASSMA,1
ROSTG,2
CHELIDE,1
CGEACH,1
MYCHAE,1
AIKW,11
LOKASH,2
MARSELLA,3
NLIBUR,1
POLITAKI,1
ONSTEDT,1
LLABEY,1
SOEU,4
LIERC,4
RODHOM,1
SPILS,8
TILGOE,2
FUNERA,2
MALVIY,3
DUBENSKI,1
ARSEIM,1
NKELBE,2
THAKU,37
ENSDA,3
CYIRVINE,1
SPAREK,1
ARTICA,1
EEIN,1
ARNYE,1
AGAVAT,4
NMOREAU,1
VOSSL,3
HIGH,94
RALESGUN,1
RSONG,1
ROCOR,1
MEYFR,1
INCAVA,2
AMMENG,1
ICDELCOU,1
MARQUINA,3
GAZZI,8
IELANSKA,1
ELANORE,1
DBOLD,2
RSMAEKE,1
HREENA,2
TTLEMY,1
RNASELCI,1
METME,1
OWENN,1
LANCEL,15
MASHULY,1
SAULE,6
MUSHKO,2
POCINO,2
AVALAVAN,1
VOLPENH,1
BRAUNSC,2
FELISAT,2
RGLUNDDA,1
KIRYOV,1
PEVELI,1
TEINMAN,20
MENLAUER,1
ALTENEG,1
DEPACE,1
BREATH,14
CHETCHAR,1
REMBOUR,1
ENCHIAN,2
STURES,1
YEATRAS,1
PCUO,1
NANGIRA,1
DNYAKO,1
MKEMA,1
OLJAROL,1
FABRIANI,1
NUEYPOR,1
ENOHR,1
AUHIRO,1
KERBER,6
LCERRADA,2
FLEERAC,1
CONNAMAC,1
ELOVIR,1
GAMOND,1
EVAKI,4
LTHRI,1
TOMOV,8
INDERIKU,1
DSIR,12
SHOBAJO,1
RAJABI,2
MEANER,1
HEERAR,1
LYSHOK,1
UITERAS,1
TRIVO,1
NDLERHUL,1
NTECR,1
BRAAKHE,1
IGERST,1
UBAREV,4
ENEEL,4
YNARO,1
AHROSI,1
SZYMIC,1
ERAMIDO,1
LIMONTI,1
HKOD,1
NDELSOHN,17
CEJEN,1
LANTZO,2
PHEGILB,1
STROOBA,1
REDNEV,1
TEILZ,1
RSENT,3
ALUCAV,1
POPOFS,3
USHION,1
CARAI,1
ANCAMAN,1
RACKAT,1
RROWSMIT,6
CGLYNN,12
IJEM,1
YBURU,1
VIKTOR,261
HIGUEROS,1
NENOR,5
ISLEW,1
DOROS,46
ALMBOOM,1
DOTK,1
YINGC,4
CLAVAD,1
DESIS,12
FFERHARD,1
ANNATKH,1
ARKASKY,1
PEILBERG,1
RZURU,1
KOZHUKHA,1
OVERTINO,1
HALNE,1
INTERIAN,1
EVAKACA,1
JSCHULZE,1
UCHEA,1
NHAWK,1
NNEDDY,1
JESSICK,1
ASCETTA,1
GERY,35
MARIEIRI,1
ALCBERG,1
AELE,106
KYMOV,1
FARFAGLI,1
NGOLFS,1
SEAST,3
SCHBIE,2
RGERIN,2
SERRITE,1
CKENROT,2
LEYTHE,1
HUHTI,1
LOSAKEVI,1
AGASATO,1
ARAWANG,1
DORHA,1
MIKELJ,1
GEZZ,2
DRUMOND,3
OPOLA,2
TIMMSE,1
GROTZKE,1
ERSONDE,1
AMANUE,1
TUIJ,10
TRAGED,1
CHERDVIV,1
CRNET,1
SSIERLA,1
UERKS,2
LILACH,3
IILOGLO,1
RENCES,1
NTTOWNE,1
FADL,8
GREGR,4
ITMAKUSO,1
EASEDA,1
AEHME,1
ZIMBET,1
MARIALEJ,1
IELMAN,16
RIPU,4
ADTER,4
SVENSTE,1
OSARI,141
ASEHAR,1
SHEKUN,1
ARTILS,1
UMBRUC,1
BUAL,4
MICHHANE,1
SONGNIAN,1
MENCHION,2
CAHUIDO,2
VANNAUG,1
LYUBIM,4
OCZEK,5
ANGARAV,1
EZLACU,1
MAISI,14
NOMPUMEL,2
TOOLSO,1
ERSPEC,1
FABRICAN,1
EAL,890
CHERNEN,2
RIIPINEN,2
BOLDRI,5
UGBEIL,1
GINYA,3
RUDZKYT,1
FLEW,3
TCIB,1
CHELLAPP,3
UREVD,1
LANGSHA,1
NTCZA,1
KANEIDER,1
DAVEL,3
AHANB,1
NZU,92
EEGHEM,1
BOAU,1
IJLAA,1
SANDQWIS,1
PADOVANO,1
HSHE,4
XIMU,6
CEDRI,77
KORSHUNO,4
ZUASOLA,1
HOGGE,2
CABRAZAL,1
MITSUTE,1
ICAIRE,2
MANZANF,1
OROAS,1
LESLAV,1
ARMUSZEW,1
ONGILE,1
HOLKW,1
THALLAVA,2
ESILG,1
IDELO,5
HOSNAMI,1
NNEBORN,3
ONATZIN,1
ENSTAM,5
TARRAG,6
SIBIGAN,1
LEGON,4
ASOIT,1
ARLB,17
POLGRI,1
DANNEZ,1
IGHMI,1
SAENGTH,2
JEANGUST,1
ARIEAUDR,1
ENDONCKS,1
SNIETS,1
ALOGIROS,1
TASIEWS,1
YAGHMOUR,1
CEDERTE,1
PFINGE,4
KIVIOJ,1
RAKONS,1
ANGONG,2
SPACE,10
COSICO,1
LERIU,13
TVIRBEL,1
ASEMIN,11
KOZHURA,1
EZOLARI,1
AHSHEETA,1
ENZW,14
ESMARETS,1
ELIPIAN,1
AEILEEN,1
ENELPI,1
BARILL,9
SANTAVUO,1
ORYT,1
MONESTIE,2
AVRILAK,1
SKRABACZ,1
HUSHANI,1
KHLAL,1
AALE,10
BORTF,2
OTTB,7
COTUL,2
HUMAID,3
CHELVE,1
CEPELINA,1
EBELLE,4
LDHAWK,1
PACIOSE,1
UERBER,2
RGJOHANS,1
JEANNICK,1
AMORRE,1
MASSERI,2
UJIOK,6
MOID,2
CABROVSK,1
UERF,4
OGBERG,2
AMREL,1
BOITSHWA,1
UANMANU,1
EZAIGUI,1
ROPK,4
CGLOUG,1
NANNAS,1
SKALAKI,10
TTLEDALE,1
ASILLAS,15
KOLBI,2
CLIFFPE,1
ELTRAM,19
LUSCHNA,1
ROSENBL,37
ACALISTE,3
MADOKOR,1
TMUR,3
AMAAN,3
TANTIBA,1
GOODELL,7
ANDLI,16
TRUAC,1
AALAS,2
LAMBOPO,1
RWYD,1
ISTIENNE,2
NNARKA,2
UGUERA,2
SUGAHA,2
GARASIMA,1
ESCHWIST,4
LFONSI,6
ERTERNEL,1
BENUYMOV,1
IOMAN,2
FROTCO,1
FIGO,4
FRIDTJOF,1
EADUS,1
CIEMA,1
GEWIND,2
RURIA,1
SVABMAL,1
LZFORS,1
EANINI,1
LTAZAR,16
BENZIGE,1
GLANFIEL,2
BORJANE,1
EYMON,11
ERZIU,1
ALLMEND,1
ARYOUSH,1
EUWIN,2
AVAKOV,2
HANTIREN,1
